elevation,avg_traffic_speed,pollution_level,population_density,road_quality_index,proximity_main_roads,weather_condition_index,type_of_terrain,zone_classification,time_of_day,traversal_cost
80.83973481164611,81.27300494315858,127.56437078000256,2953.603423054133,5.135812642706748,90.53230719922034,3.1819880552542177,Residential Area,Commercial,Night,1358.726405823383
30.46137691733707,57.963057023661335,248.93239242722788,4888.835927266742,2.8264840026562137,80.27276835651354,9.458796027005667,Road,Residential,Night,599.1911196054355
9.767211400638388,23.576151286357305,282.8670184007078,629.3728612882593,9.446399608013738,907.3606985127177,2.7098219523619775,Road,Residential,Evening,125.65605973439281
68.42330265121569,89.4681174332668,139.60075857408322,4932.372031513776,6.763753159581174,955.7322239329596,2.673962897685403,Park,Commercial,Afternoon,1268.1541683534824
44.01524937396013,4.525831387055145,136.8441152995199,2333.3696694394594,6.2695730594549275,406.6343459351318,7.680577924487675,Road,Industrial,Afternoon,151.6324042380613
12.203823484477883,20.18196081977629,150.61911890122343,1093.1639388856884,4.658966671254399,455.86982967306255,5.671056010357761,Commercial Area,Industrial,Night,141.17197731128638
49.51769101112702,75.2046927805861,216.93720924991845,4716.404130028785,3.9657273340879655,368.69828593889144,2.4402734163144526,Park,Commercial,Evening,806.1546975226001
3.4388521115218396,70.93779303098891,200.4180872096887,2343.0665507229633,2.6182716930144165,777.6868750799723,2.0253935323461056,Commercial Area,Commercial,Evening,95.66485106261383
90.9320402078782,28.927169372447803,66.85048476206612,1736.734776052602,1.5412877641641245,770.7866187768365,2.5245648023541802,Park,Industrial,Afternoon,551.0027122165693
25.87799816000169,6.202487535278312,19.168604579802995,1069.0505190897832,6.710478779853201,220.41966150785353,9.338199419601379,Commercial Area,Commercial,Evening,56.50493332477282
66.2522284353982,85.80780722249438,284.7762389450368,1339.3772555790106,8.012804060120857,383.89412986328495,6.278321885162505,Park,Commercial,Morning,1319.6221608037988
31.171107608941096,31.369763806990257,78.32092792011129,4896.097551136097,8.719863997850242,212.4366770367089,7.562445946832993,Road,Residential,Afternoon,260.1251362635163
52.00680211778108,19.571341492826523,191.5790054071775,1519.8671995238717,7.518770483068148,46.62414500704448,2.152165992790219,Commercial Area,Residential,Morning,249.26105431892205
54.67102793432797,51.60618223609771,248.5314008231167,4889.029618798026,9.072557937083788,56.12146406392882,4.413696319064976,Residential Area,Residential,Evening,679.9981076118604
18.485445552552704,91.02271992824473,90.08302516415588,1651.0749330604358,9.845258603197712,146.82312432043688,6.0125321792912505,Park,Industrial,Afternoon,390.19348351411236
96.95846277645586,4.354657784337535,190.63002409707863,1157.0923279428098,9.655011711225004,29.882035177472122,5.587766004664456,Park,Commercial,Night,197.0844649244557
77.51328233611146,76.58040880308877,32.37007234476748,916.8209145092366,6.330072550982881,423.17520627630444,4.353233690220245,Commercial Area,Commercial,Afternoon,1204.1100103862013
93.9498941564189,57.24732279387089,290.97943331269823,2059.2725263699854,3.0178000292652687,64.01951037063081,1.8619225718898114,Park,Industrial,Morning,1136.459466084094
89.48273504276489,42.54491165518169,17.44748251518776,1184.0322426751359,1.957198892268955,847.4113916249796,7.145887779728338,Park,Commercial,Night,781.2674098440058
59.78999788110851,74.40804441050601,131.4524021522929,3484.689819135265,9.94532498295777,712.0819773968158,6.381364088030535,Park,Industrial,Afternoon,978.0095019632552
92.18742350231169,96.58244244416323,161.045772618007,1198.8586768198923,3.7755120829200237,783.6428431832885,4.784414630795498,Park,Residential,Morning,1862.1225796540896
8.84925020519195,22.920621116269103,237.1445335990092,4176.984224989345,1.3057395332942505,617.480118189469,9.343152864844068,Road,Industrial,Afternoon,274.759200846136
19.59828624191452,14.364736507211962,36.338555121726365,4170.056292440835,4.519414867669726,663.877331840974,7.804380732979146,Park,Industrial,Night,93.39073612507426
4.522728891053807,91.2881745222697,132.24239215655297,1427.6318702403307,7.732897617256034,113.41003377823955,4.2834433757402905,Commercial Area,Industrial,Morning,139.03219666839652
32.53303307632643,66.89530774573036,89.9134708630357,3767.7006524341487,9.017199878438998,58.16764853344836,1.475147728385314,Park,Industrial,Night,450.5362349647289
38.8677289689482,43.798602156196594,93.60321470800201,4287.729379897267,5.298074619774845,989.2141121971274,8.203509490402524,Commercial Area,Commercial,Morning,427.5963915515139
27.134903177389592,57.32595702642831,233.63637481957525,2950.664219685733,3.6462602361048977,372.9493616441344,4.961132616452538,Park,Industrial,Evening,434.1387876660559
82.87375091519293,74.5613905176244,1.6382835095499426,1831.6620543202744,8.005637813448402,51.27001923865227,5.2501035636325435,Park,Commercial,Morning,1238.042622110909
35.67533266935893,77.30318987057171,224.7250924007899,2204.8359335633954,5.5339151724191655,159.64599206415542,6.286172549594472,Road,Residential,Night,697.1637773723146
28.093450968738075,91.98941808189646,243.11952903693185,3931.1443251739092,1.7742663207819391,874.2059969165047,6.944183272881828,Residential Area,Residential,Morning,693.6920896241166
54.26960831582485,42.684278889562265,270.4086731526207,1466.5873199840707,8.989747357434986,205.79867662713292,6.477760459209455,Park,Commercial,Morning,643.1480183717792
14.092422497476264,29.3410910019395,188.06454096914504,1672.31167188097,6.902263419647306,467.04207127146935,3.532259412226229,Park,Commercial,Night,154.02814784907878
80.21969807540397,63.96642667898419,100.03659848167237,803.9216812892536,1.3313090669216328,667.474185998129,2.6011157084270895,Road,Commercial,Night,1057.356413663467
7.455064367977082,41.57278992795304,128.1704197646612,1995.262015065013,1.0815106513923725,965.8677704059235,1.2523897579050898,Park,Residential,Night,84.20589026855212
98.68869366005173,59.45984539489779,290.9208246862288,432.57566124742965,1.7894941621892086,14.09249882235175,1.1175996979759724,Road,Residential,Afternoon,1210.3200360459277
77.22447692966574,41.99857984559502,264.35604793075566,1605.1722049455575,8.39759852594084,487.5826299980979,8.999698442545807,Road,Industrial,Evening,893.8239899894745
19.87156815341724,15.299578667817448,139.0577727298326,1867.3969047392852,5.331769222962476,996.0318403367781,9.950847407324314,Road,Industrial,Night,208.78781169533283
0.5522117123602399,46.94267516589584,282.91890213327673,1277.3956621206605,4.017710757751335,121.7220231259163,4.218796575189449,Road,Industrial,Afternoon,129.20046823913125
81.54614284548342,69.09178219410327,246.88646262193768,506.7905956749408,3.243640711383802,123.71697025821904,2.9172022449120054,Commercial Area,Industrial,Morning,1203.295850093151
70.68573438476172,79.92838076676499,270.32695849793845,2608.336212807775,5.561721856344254,87.0423156525294,4.594185957739633,Park,Commercial,Night,1260.1611997766718
72.90071680409874,49.332627679654685,204.8931703727763,4325.405848777354,1.747362023364417,507.8440372813484,1.9292380161224802,Residential Area,Residential,Night,767.4788747500587
77.12703466859458,16.52378902104009,257.2962130385985,1678.2237290023522,6.554624140278237,348.4111974672257,6.667455058532732,Park,Industrial,Evening,434.2962024530796
7.4044651734090365,41.46877096494316,267.5298424002977,1184.0078571006934,4.424746494201208,716.2540563797162,3.0251061399464785,Park,Industrial,Afternoon,148.90685444916974
35.84657285442726,78.62939288416982,27.604975362201422,1425.191088452517,8.725960295249475,571.2966637556701,3.8568116164439603,Park,Residential,Evening,574.2641594852214
11.586905952512971,41.285927061707284,289.56509299819754,4309.435906521184,7.78984168777878,580.8399960914577,8.699040259171058,Road,Industrial,Afternoon,356.4563645981706
86.31034258755935,69.65307936042223,100.083929629219,2639.037948038988,1.1652955801662068,511.0590719917193,6.12188214129971,Commercial Area,Commercial,Night,1271.9476083963407
62.329812682755794,50.721368167808976,131.96985287500664,653.9517563538739,2.4984825704148617,992.0649043789178,2.2133693586097833,Residential Area,Industrial,Night,667.3474506324347
33.08980248526492,24.12231251093967,237.57112775784458,3546.1082452773126,5.266310625558482,539.0490390608613,1.8597095684430016,Park,Industrial,Night,212.26032269460242
6.355835028602364,79.61505080230744,199.4688916717493,771.8446661672474,6.928122386438321,72.36302700397623,6.887669483829398,Commercial Area,Residential,Night,241.0346935694337
31.09823217156622,8.421345407068703,267.9179737308172,301.22201471118325,7.436133546364499,322.1946381105943,2.4639387412359643,Road,Industrial,Afternoon,122.78402966032044
32.518332202674706,52.48902827551506,120.17212523303165,1278.4243824895864,8.346189366716693,780.6773907832699,2.7712280873149555,Residential Area,Commercial,Night,377.721506828816
72.96061783380641,20.889103424340494,111.98644910284757,840.4508975838293,1.4429675319407704,628.4551964848426,6.416080010461903,Commercial Area,Industrial,Evening,385.8144010887418
63.75574713552131,6.706562854137566,9.506654862395902,3024.9873718733406,1.166348800119038,683.9477440463385,9.195187032095147,Park,Commercial,Morning,106.63458763831983
88.72127425763266,50.293393708324885,138.8176130008974,2422.8320367002093,6.404551599751583,921.8062294417601,5.872796035026565,Residential Area,Residential,Evening,980.5588206283068
47.22149251619493,49.95621559349236,217.2212310987326,3620.322752464336,7.514442524750091,443.7802877947931,5.214850176450012,Park,Industrial,Night,591.6550423785486
11.959424593830171,70.69009016757208,90.35361528786481,2557.855251301229,8.080265101970276,19.522050414673807,8.72808039255822,Park,Industrial,Afternoon,250.5297294767105
71.3244787222995,74.47506930519049,138.81795410215244,2095.029676046938,2.4014402611483026,990.0900035103726,3.641592157551343,Road,Industrial,Morning,1118.454316373812
76.07850486168974,72.77914886928968,65.81933054558341,2631.093452188715,9.718624154517064,454.5777647676891,1.3112235585769416,Residential Area,Commercial,Night,1117.7322728953995
56.127719756949624,40.9558732916755,231.8363417614382,2172.430565438889,3.0648617937517133,97.61162500409337,6.019189285989386,Road,Industrial,Night,606.7113110932028
77.0967179954561,63.168978722656256,18.15346840234413,185.4344695701976,3.2529734195574735,548.5841036589998,2.1870597231303797,Commercial Area,Commercial,Night,981.9187738664338
49.379559636439076,57.69452426439603,211.61491650014946,3403.4955649812,2.3886013552064944,590.2031756509977,1.5452384011472227,Commercial Area,Residential,Afternoon,609.2053215413399
52.27328293819941,42.15617561169196,113.68200352349504,4810.651631072277,1.3892269875050984,564.3334168129838,1.8733614683777446,Commercial Area,Residential,Evening,471.4489110695248
42.75410183585496,59.72126941859932,12.478820816136238,2110.167785180232,8.287517123234924,964.9179310250609,1.992998126521814,Commercial Area,Industrial,Night,516.185262282213
2.541912674409519,94.72478767062626,256.04087618753573,2118.6649188402334,1.0507918322678274,319.63543272768567,6.900941029591326,Road,Industrial,Afternoon,230.7286243115084
10.789142699330444,19.289374368137736,146.31655895434955,228.84439318623274,5.174018757480968,34.51312659452188,6.241505470929216,Road,Industrial,Morning,137.86591278250793
3.142918568673425,90.57720957855263,179.79569088483873,4451.895423433742,1.8277046546111593,919.7522379008706,3.881948219760927,Residential Area,Commercial,Evening,134.93072285842214
63.64104112637804,5.345551398319836,219.60920745733705,4645.606937314649,1.403158124309991,191.23856898485448,3.1877050300944076,Residential Area,Industrial,Morning,150.35902175405408
31.435598107632668,30.838921290166066,196.52232990035662,4065.6955900707158,9.411912357419522,749.4493803235732,1.0062039519133523,Park,Commercial,Evening,220.77853173313449
50.85706911647028,28.814524861152822,219.25706124438346,531.7273577092835,8.428598457605963,204.0096831987289,2.4300064727298607,Residential Area,Industrial,Afternoon,348.0170152688637
90.7566473926093,62.63651078809057,228.68450537335733,4501.1184057696955,4.553886334091705,828.9754485140278,6.1796216839282225,Road,Commercial,Evening,1288.9954945889306
24.929222914887493,13.122495177729032,176.74545916938328,119.77831697520425,5.127343562202866,906.3825401908961,6.008071671330141,Residential Area,Commercial,Night,178.07055683873017
41.038292303562976,88.23476118397538,109.69134927232702,2222.8716161815437,8.813013031276284,105.35670454362777,7.627819964299032,Residential Area,Residential,Afternoon,808.1093505221835
75.55511385430486,82.85514084650413,72.94264491490279,2503.1182705069727,8.171532280034558,147.27454556601083,1.2968392552744379,Road,Commercial,Afternoon,1262.7736502343405
22.879816549162246,65.20658196852777,270.87097099583616,4170.010505131694,7.224535037160791,925.2887543778145,8.15600177558736,Road,Industrial,Afternoon,527.9145836486763
7.697990982879299,45.841383179219775,290.9774533914661,3754.296067269855,5.829088419660926,770.7044041483068,6.23601962129092,Road,Commercial,Night,261.3966935453421
28.9751452913768,93.29560421420784,107.29882652946266,3985.484482499429,6.470401936056078,38.89687225204197,3.4560510798383755,Road,Residential,Evening,579.5035108752821
16.122128725400444,83.0746554720556,33.693218721690066,4339.504747786873,4.54022517965103,182.19949317102225,4.920251256826757,Park,Industrial,Evening,290.95488921200274
92.96976523425731,49.93151480812449,66.76119813492937,2380.3546024636285,5.7528732196240275,412.07621630675465,8.194370660395801,Park,Commercial,Afternoon,989.6643703795852
80.8120379564417,70.18733544543112,201.20020379615687,3901.2617675858573,5.857280160650046,864.1983554441721,5.371349867006971,Park,Residential,Evening,1250.5414466257805
63.34037565104234,56.69299521796846,51.880010987499226,340.1654720271946,8.78355652836424,151.0575679424526,7.37252733144858,Park,Commercial,Evening,757.8488690134429
87.14605901877177,58.794223838826454,234.03668191829644,2222.7321137526937,2.9678865286026657,724.1401443642596,4.666987703177852,Park,Residential,Morning,1142.0181433185685
80.36720768991145,33.097606943747124,276.9090719624141,150.66337434820554,3.2195946908308626,83.71433638024328,5.917234236416073,Park,Commercial,Night,702.1951435139364
18.657005888603585,46.208460462489676,289.09545452365415,4576.575326592971,2.8984381218236255,467.1689714625785,8.495459861762413,Road,Residential,Afternoon,427.5072154511687
89.25589984899777,7.812143078974421,2.797651792467204,4792.0689097646045,6.212509967225013,728.9940621682484,5.46988204276224,Road,Industrial,Night,150.33461750258394
53.93422419156507,35.73486916645925,287.446249486325,419.6953014408139,7.256419438116726,64.71342837479155,6.068086640212684,Road,Residential,Night,563.4525826820534
80.74401551640625,69.5828515362152,222.05832573888532,2663.1332220388026,3.146522777955831,204.23871746406851,4.79948593741473,Commercial Area,Commercial,Night,1238.1140071330756
89.60912999234932,95.32160305061863,25.21506967914068,1625.6980316843456,7.09265378163313,791.8090787677705,2.7159880880648415,Residential Area,Commercial,Evening,1716.8834678870728
31.800347497186387,96.30641127630203,124.57214063361793,1712.6714233143903,6.652820127067122,163.51855479529598,9.76114820278443,Road,Residential,Afternoon,735.7034332652817
11.005192452767677,55.57228691248917,210.01364237385272,2253.5003068774236,3.8897035350716536,667.5357253313597,1.185143140064742,Road,Commercial,Morning,153.15324085733374
22.793516254194166,60.66222518095821,287.0056477983148,625.3298262727536,3.0683695886828537,642.1866871377972,2.117845545413827,Road,Residential,Morning,341.17879871162114
42.71077886262563,18.57211855009675,49.242418083417775,903.8509939195633,8.936253579977421,520.3937446228715,7.414446880110513,Residential Area,Industrial,Night,198.75620564221413
81.80147659224932,69.53081080935307,38.3199845780862,2886.8433006397236,6.127019826769104,201.7105401579825,7.666190414250533,Commercial Area,Industrial,Morning,1171.0800581149228
86.07305832563435,7.065879267438624,141.70411597856355,93.77954718744141,7.335092907383981,416.94016743963203,2.4077385795083055,Residential Area,Industrial,Evening,160.13289786120208
0.6952130531190703,28.468568579944453,290.4296681215468,2999.0051100710034,9.328049381544647,621.7681141115236,6.704368925702143,Road,Residential,Night,205.23804345610364
51.07473025775657,66.83633472854422,291.41376457740313,1594.5859389333466,2.848577951131767,881.7242737249168,8.964001716440443,Commercial Area,Industrial,Morning,953.4013675899612
41.7411003148779,31.03101315434893,68.37442231587279,4161.032074020008,4.154988428121479,797.8551459498848,8.203295562929243,Commercial Area,Industrial,Afternoon,325.4377837688509
22.210781047073024,4.984687411445432,95.8041443914372,3000.0325386434192,4.910050497269324,607.3446546727854,1.0403027709915544,Residential Area,Industrial,Morning,38.374169576468596
11.98653673336828,83.18704093509638,272.40959569339634,3540.4560035608597,3.0960505964466107,228.4709558036293,1.3632962058877425,Road,Residential,Morning,240.94483084659808
33.7615171403628,31.033000713456303,220.45244725561926,572.1259061897266,8.563784857767686,216.6993632051556,5.19807344803538,Residential Area,Residential,Morning,326.76465593322473
94.29097039125192,6.310522485867843,291.69492859728547,1329.3118234084427,1.7506279818357458,813.8872630116834,4.168970050564932,Park,Commercial,Evening,253.17677383866967
32.320293202075526,7.478816450286518,267.9445089046663,4983.348044860183,3.1524348865479848,664.4221013778958,1.8394119556526025,Residential Area,Commercial,Evening,110.33593263844406
51.87906217433661,25.175879878875364,64.528815094123,2168.261234546119,2.719307227588552,358.060520200023,2.735071053191031,Residential Area,Commercial,Night,285.7467603173183
70.30189588951778,17.801594722152625,227.91805782380501,1794.3260266210482,9.580525558136955,971.4812477204488,9.48692322473588,Park,Residential,Afternoon,474.14990342753225
36.3629602379294,77.43001177801509,14.569569468034981,4369.276794886371,6.646187458776079,889.760777472014,4.311186754113615,Residential Area,Industrial,Afternoon,574.4961506673501
97.17820827209607,32.168404666703445,245.3498336224422,165.37304431567424,7.445936890555072,671.5116985589643,2.9916610865935733,Residential Area,Commercial,Night,702.7544134392853
96.24472949421113,80.46957850398326,180.46702873338242,2673.866808380598,1.9757899054805086,369.2297139412651,2.4577133104054343,Residential Area,Residential,Night,1598.820212736784
25.178229582536417,17.38459978231528,286.83028879093854,1051.2860689296217,2.746095013107856,308.75658452875075,6.312345369722502,Park,Residential,Morning,276.98392390222006
49.72485058923854,49.28791795440838,288.00973664072353,1840.763957268816,8.288996242641574,939.3838112129301,5.180304246749842,Park,Residential,Evening,645.2663193817598
30.087830981676966,68.80371335531288,15.244532707306579,998.88535935164,6.1095777273758705,443.46615551571455,4.070229385628411,Commercial Area,Commercial,Evening,422.6885983405868
28.484049437746762,65.19908538658548,48.15644566673035,189.11379774353864,1.4060937220551075,800.0171549321345,4.313198696284855,Commercial Area,Commercial,Evening,397.27476144726404
3.6886947354532795,60.112940993026875,145.26211419560747,2082.560669842783,6.0910278950654915,939.7220792583371,2.8195014227509025,Commercial Area,Commercial,Afternoon,90.04701195750677
60.956433397989684,92.48216019311698,263.84805748384474,3946.015105975448,5.278468931505392,492.0066964744272,7.717628898226917,Road,Residential,Morning,1337.9979477837944
50.26790232288615,22.852514770674436,244.33354268881692,4759.772163134455,2.38324328901031,653.1084054756432,7.738056658013444,Road,Commercial,Morning,432.49209093120186
5.147875124998935,49.37192044621054,289.3110079055336,3119.2648730500614,6.336467490600808,86.25533423692721,1.2922308482388951,Residential Area,Residential,Night,91.52422889220854
27.864646423661142,88.39925500724087,185.42523513340225,1944.1854617636072,2.56435868273899,652.5814142610101,2.9372134218166073,Road,Residential,Night,551.206413251694
90.82658859666537,7.789376559515704,76.96905586848618,3849.276367736511,8.30305095582699,215.0835294600133,1.5531767209593048,Park,Industrial,Evening,160.05285301229398
23.95618906669724,5.588826825307525,7.531991851553199,2526.1199171461044,6.566403961372268,670.5252594579222,1.7894904118750363,Commercial Area,Residential,Morning,33.18975461056782
14.48948720912231,23.33022875582914,66.87794721616469,1838.101399453308,8.84180547964781,101.04554617113526,9.616291533349118,Residential Area,Industrial,Afternoon,136.47947396905263
48.9452760277563,63.30212195380185,202.5819593860874,895.4484627648734,4.821996367488561,495.208192020265,5.095459843011894,Park,Industrial,Afternoon,727.4954095800633
98.56504541106007,25.98796264498069,277.8824470029039,3980.649921685287,5.607288004432127,521.0168984631213,2.794846493610775,Commercial Area,Commercial,Night,600.8553542212564
24.20552715115004,19.023988380879896,96.27110019247944,2502.128952585083,7.845260125281772,483.51939127348555,9.689498904935176,Residential Area,Commercial,Evening,193.49214376700203
67.21355474058785,45.88023153582921,262.71129908678864,4819.018706555315,5.916485716321461,756.7241525700655,5.284780925411303,Road,Residential,Afternoon,763.8905590932267
76.16196153287176,61.35980687694115,118.46947450234696,4009.5480017436,6.147857680886242,754.5206009562039,7.166924113217581,Commercial Area,Commercial,Morning,1028.4190330936103
23.763754399239968,24.85577070167404,92.4813748105651,2100.080595711385,5.9800508866238875,706.3778500087716,9.616339313288943,Commercial Area,Industrial,Morning,214.44949713568244
72.82163486118596,30.069118672374206,152.65327284174543,3704.250204337286,5.421839488651725,631.6305095509239,9.368082742303574,Commercial Area,Residential,Morning,590.8788069675945
36.77831327192532,61.35593048115139,132.68204772288456,2266.957464260355,8.251272920175854,904.3921472155623,9.680156453960963,Residential Area,Industrial,Night,585.1855209774734
63.23058305935795,94.57384219894527,274.13996055510546,399.32864207132326,5.36690477569448,575.6388452699208,8.554952046733284,Commercial Area,Commercial,Night,1434.7250284876418
63.35297107608947,67.47417274380882,140.47708422243795,2583.405257791094,9.1071509132735,348.32154554681483,7.30744240567674,Park,Residential,Evening,962.132857466317
53.57746840747585,78.29041435845599,83.20061616692264,4328.643097670748,8.277549814261388,59.188814003865886,2.8832127818677082,Commercial Area,Commercial,Morning,866.5969196117356
9.02897700544083,36.68100947554688,252.7696732505711,4277.206592585082,7.231960507952058,535.8149492153091,2.6450068378464535,Commercial Area,Commercial,Night,142.2074407216739
83.5302495589238,27.22543593844661,299.62485349787,2874.834568199873,9.087926559043048,227.74217771145499,4.173497175054387,Residential Area,Commercial,Evening,587.5938118794813
32.07800649717358,45.426774320262254,194.45142575439718,1900.1176820742498,5.833839798290704,386.9625390384441,9.103761288879353,Residential Area,Commercial,Morning,475.2312653483247
18.651851039985424,80.71328287116737,75.13841068090758,50.50301155185899,8.396568403514474,49.946010539901444,3.223822635118025,Commercial Area,Residential,Afternoon,323.72184102487483
4.077514155476392,45.629964179055584,71.64452310395379,1557.0488946975636,3.1764073596768734,640.8766799844925,2.891006474561723,Residential Area,Residential,Morning,61.55842595612063
59.08929431882418,84.6725408789861,17.312008864577944,4949.042886538671,1.6567807499683944,886.6892757900913,6.183878264215043,Commercial Area,Commercial,Morning,1020.7247671080713
67.75643618422824,98.8771980695127,23.187911554225458,3632.4551664649716,7.1650057065347434,325.1409869269609,3.083450806259491,Road,Industrial,Night,1347.9155906500262
1.6587828927856152,7.202666573033634,274.49492855482873,3587.942819125314,3.7144927012883713,804.8762941033701,6.21455770942795,Park,Residential,Night,184.73732794254468
51.2093058299281,4.541015608370369,28.946132114865165,3805.4169516588054,6.71144199207936,126.3048410826929,6.863076083462204,Commercial Area,Commercial,Night,76.08763075611051
22.649577519793795,14.958970291336183,145.30315448303364,3100.5669167097217,1.696549108953968,723.1380833827074,4.186213967627098,Residential Area,Residential,Morning,137.75740226807315
64.51727904094498,38.43696757343462,209.43653390795347,2929.2932858750396,9.600829744592806,79.76023358783047,5.089024551864058,Road,Commercial,Afternoon,607.3557165853434
17.436642900499145,13.104220914543241,255.10643483208094,2268.0962768120726,5.636032099546947,258.6310102069296,5.205911374362751,Park,Commercial,Night,186.05830379572794
